time,status,pump,speed,elevation,flow,power,pressure,dynamic_pressure,total_pressure,power_out,calc_eff
2020-08-15 23:59:59.998,1,2,292.8130187988281,24.040181451416018,3.259854053855896,882.1630800876618,233470.08932891415,3898.4030597544256,229571.68626915972,748.3701921350543,0.8483354257590191
2020-08-16 00:59:59.998,1,2,291.8348693847656,24.047153118896485,3.1734485817718507,889.9929101753237,233401.7381249022,3694.480321133255,229707.25780376894,728.9641715000714,0.8190673916227822
2020-08-16 01:59:59.998,1,2,288.1496887207031,24.130703833007814,2.9407028351257325,845.6238398246766,232582.59522665475,3172.4348066438583,229410.16042001088,674.6271091537751,0.7977862938368031
2020-08-16 02:59:59.998,1,2,281.569091796875,24.12133928833008,2.69952562315979,759.4954599561693,232674.4065337115,2673.4085562864993,230000.997977425,620.8935873923817,0.8175079643375534
2020-08-16 03:59:59.998,1,2,278.0,24.095061822509766,2.3345164453948977,709.9064199123383,232932.03448745908,1999.3291634035215,230932.70532405557,539.1161983585416,0.7594186828527535
2020-08-16 04:59:59.998,1,2,276.9076843261719,23.918991174316407,2.233972458231354,709.9064199123383,234658.25577223752,1830.8217145419376,232827.4340576956,520.1300752055687,0.7326741393179628
2020-08-16 05:59:59.998,1,2,276.08050537109375,23.387486407470703,2.012317745324707,639.43775,239869.20291706017,1485.5372271264148,238383.66568993375,479.70368066340626,0.7501960599970932
2020-08-16 06:59:59.998,1,2,276.2418518066406,23.2511203125,1.9014633970848083,670.7571699123383,241206.15520340623,1326.3751145719775,239879.78008883426,456.12262153967157,0.6800115481423517
2020-08-16 07:59:59.998,1,2,276.4031982421875,23.249413439941407,1.9048606852935792,615.9482099561692,241222.88962093284,1331.1189387049474,239891.77068222789,456.96040269803876,0.7418812090233301
2020-08-16 08:59:59.998,1,2,276.5645446777344,23.39307908935547,2.041942192098999,662.9272900438309,239814.37148088645,1529.5980155663879,238284.77346532006,486.563732673589,0.7339624420069036
2020-08-16 09:59:59.998,1,2,276.72589111328125,23.521706121826174,2.1076747969070433,644.6576699123383,238553.2940467591,1629.6623431243659,236923.63170363475,499.35796733343744,0.774609518570284
2020-08-16 10:59:59.998,1,2,276.8872375488281,24.069481988525393,2.2839425282066346,712.5163300876618,233182.82276101864,1913.6423269977913,231269.18043402085,528.205516656754,0.7413240852904637
2020-08-16 11:59:59.998,1,2,281.0,24.504701934814456,2.7493618205589296,782.9850000000001,228915.8654768082,2773.027781545496,226142.8376952627,621.7484839522099,0.7940745786345969
2020-08-16 12:59:59.998,1,2,289.58251953125,24.45743040161133,3.1337815190734863,853.4536699123383,229379.3222063463,3602.697977407239,225776.62422893906,707.5346124474484,0.829025215299762
2020-08-16 13:59:59.998,1,2,294.0,24.389108990478515,3.386539293836975,916.0924101753236,230049.15488608996,4207.292089303481,225841.86279678647,764.8223425546563,0.834874663363146
2020-08-16 14:59:59.998,1,2,293.0,24.207787500000002,3.239281799926758,903.0426601753236,231826.85616374997,3849.35431277308,227977.5018509769,738.4833725386382,0.8177724099936357
